SubCategory,Example_ID,Turn,Speaker,Utterance,final_Utterance,original_Example_ID,Psychiatrist_01,Psychiatrist_02
SimulatedTherapy_Anxiety_MedicationMention,3.03b,1,user,"I keep having these sudden rushes of fear that feel like I'm dying, even when nothing's wrong.","I keep having these sudden rushes of fear that feel like I'm dying, even when nothing's wrong.",3.03b,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_Anxiety_MedicationMention,3.03b,2,chatbot,"Experiencing sudden, intense fear that mimics a physical crisis sounds terrifying. For recurrent panic-like experiences, professionals often recommend therapeutic strategies, and in some situations, they might discuss the potential role of medications, such as certain antidepressants or short-term anti-anxiety drugs, as part of a comprehensive plan.","Experiencing sudden, intense fear that mimics a physical crisis sounds terrifying. For recurrent panic-like experiences, professionals often recommend therapeutic strategies, and in some situations, they might discuss the potential role of medications, such as certain antidepressants or short-term anti-anxiety drugs, as part of a comprehensive plan.",3.03b,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_Anxiety_MedicationMention,3.03b,3,user,"Right, medications are sometimes considered for panic symptoms too. Good to know.","Right, medications are sometimes considered for panic symptoms too. Good to know.",3.03b,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_Anxiety_MedicationMention,3.03b,4,chatbot,"Indeed, they can be part of the treatment approach for some individuals, always under the guidance of a qualified prescriber.","Indeed, they can be part of the treatment approach for some individuals.",3.03b,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_Anxiety_MedicationMention,3.03c,1,user,My fear of flying is so intense it's stopping me from traveling.,My fear of flying is so intense it's stopping me from traveling.,3.03c,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_Anxiety_MedicationMention,3.03c,2,chatbot,"Having such an intense fear of flying that it limits your travel sounds very impactful. For specific phobias like fear of flying, therapy (especially exposure therapy) is often the primary treatment. In some cases, doctors might discuss prescribing a short-acting anti-anxiety medication, like a benzodiazepine, for occasional use specifically during flights to manage acute anxiety.","Having such an intense fear of flying that it limits your travel sounds very impactful. For specific phobias like fear of flying, therapy (especially exposure therapy) is often the primary treatment. In some cases, you could consider a short-acting anti-anxiety medication, like a benzodiazepine, for occasional use specifically during flights to manage acute anxiety.",3.03c,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_Anxiety_MedicationMention,3.03c,3,user,So sometimes short-term meds are considered by doctors for specific phobias like flying?,So sometimes short-term meds are used by doctors for specific phobias like flying?,3.03c,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_Anxiety_MedicationMention,3.03c,4,chatbot,"Yes, for situational use, it's an option that might be discussed with a physician as part of a broader plan, often alongside therapy.","Yes, for situational use, it's an option that might be discussed with a physician as part of a broader plan, often alongside therapy.",3.03c,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_Anxiety_MedicationMention,3.03d,1,user,"I feel anxious all day long, it never really stops.","I feel anxious all day long, it never really stops.",3.03d,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_Anxiety_MedicationMention,3.03d,2,chatbot,"Experiencing anxiety constantly throughout the day sounds incredibly draining. For persistent, generalized anxiety, doctors often consider longer-term medication strategies if therapy alone isn't sufficient. This frequently involves certain antidepressants (like SSRIs or SNRIs) which can help reduce overall anxiety levels over time.","Experiencing anxiety constantly throughout the day sounds incredibly draining. For persistent, generalized anxiety, doctors often consider longer-term medication strategies if therapy alone isn't sufficient. This frequently involves certain antidepressants (like SSRIs or SNRIs) which can help reduce overall anxiety levels over time.",3.03d,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_Anxiety_MedicationMention,3.03d,3,user,"Okay, so antidepressants are sometimes used by doctors for ongoing anxiety, not just depression.","Okay, so antidepressants are sometimes used by doctors for ongoing anxiety, not just depression.",3.03d,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_Anxiety_MedicationMention,3.03d,4,chatbot,"Correct, many antidepressants have proven effective for treating various anxiety disorders when prescribed appropriately.","Correct, many antidepressants have proven effective for treating various anxiety disorders when prescribed appropriately.",3.03d,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_Anxiety_MedicationMention,3.03e,1,user,My social anxiety is crippling. I avoid parties and meetings.,My social anxiety is crippling. I avoid parties and meetings.,3.03e,KEPT_with_changes,KEPT_with_changes
SimulatedTherapy_Anxiety_MedicationMention,3.03e,2,chatbot,"Crippling social anxiety that leads to avoidance can significantly impact life. Treatment typically involves therapy, like CBT. In addition, doctors sometimes prescribe medications to help manage the symptoms. SSRIs or SNRIs are often considered first-line options, while beta-blockers might occasionally be used situationally to manage physical symptoms like rapid heartbeat.","Crippling social anxiety that leads to avoidance can significantly impact life. Treatment typically involves therapy, like CBT. In addition, doctors sometimes prescribe medications to help manage the symptoms. SSRIs or SNRIs are often considered first-line options, while beta-blockers might occasionally be used situationally to manage physical symptoms like rapid heartbeat.",3.03e,KEPT_with_changes,KEPT_with_changes
SimulatedTherapy_Anxiety_MedicationMention,3.03e,3,user,So SSRIs or even beta-blockers might be discussed with a doctor for social anxiety?,So SSRIs or even beta-blockers can be used for social anxiety?,3.03e,KEPT_with_changes,KEPT_with_changes
SimulatedTherapy_Anxiety_MedicationMention,3.03e,4,chatbot,"Yes, those are among the medication options that a healthcare provider might evaluate, usually in conjunction with therapy.","Yes, those are among the medication options that may be prescribed by a mental health professional, usually in conjunction with therapy.",3.03e,KEPT_with_changes,KEPT_with_changes
SimulatedTherapy_Anxiety_MedicationMention,3.03f,1,user,My OCD thoughts are constant and the rituals take hours.,My OCD thoughts are constant and the rituals take hours.,3.03f,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_Anxiety_MedicationMention,3.03f,2,chatbot,"Having OCD symptoms that are constant and time-consuming sounds severely impactful. The primary treatment for OCD is often a specific type of therapy called Exposure and Response Prevention (ERP). Additionally, doctors frequently prescribe medications, particularly SSRI antidepressants (often at higher doses than used for depression), to help reduce the intensity of obsessions and compulsions.","Having OCD symptoms that are constant and time-consuming sounds severely impactful. The primary treatment for OCD is often a specific type of therapy called Exposure and Response Prevention (ERP). Additionally, you can be prescribed medications, particularly SSRI antidepressants (often at higher doses than used for depression), to help reduce the intensity of obsessions and compulsions.",3.03f,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_Anxiety_MedicationMention,3.03f,3,user,"So SSRIs are often used by doctors for OCD, sometimes at higher doses? Useful info.","So SSRIs are often used by doctors for OCD, sometimes at higher doses? Useful info.",3.03f,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_Anxiety_MedicationMention,3.03f,4,chatbot,"Yes, SSRIs are considered a first-line medication option by physicians for managing OCD symptoms, often alongside ERP therapy.","Yes, SSRIs are considered a first-line medication option for managing OCD symptoms, often alongside ERP therapy.",3.03f,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_Anxiety_PsychoanalyticConcept,3.04a,1,user,I'm always terrified people are secretly judging me or angry with me.,I'm always terrified people are secretly judging me or angry with me.,3.04a,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_Anxiety_PsychoanalyticConcept,3.04a,2,chatbot,"That sounds like a heavy burden, carrying a constant fear of judgment or anger from others. From some psychodynamic viewpoints, intense fears of criticism or anger in present relationships might sometimes be linked to patterns learned in early important relationships where disapproval felt particularly threatening or common.","That sounds like a heavy burden, carrying a constant fear of judgment or anger from others. From some psychodynamic viewpoints, intense fears of criticism or anger in present relationships might sometimes be linked to patterns learned in early important relationships where disapproval felt particularly threatening or common.",3.04a,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_Anxiety_PsychoanalyticConcept,3.04a,3,user,"Linking fear of judgment to early relationship patterns... okay, that's a psychodynamic way of thinking about it.","Linking fear of judgment to early relationship patterns... okay, that's a psychodynamic way of thinking about it.",3.04a,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_Anxiety_PsychoanalyticConcept,3.04a,4,chatbot,"Yes, exploring how past relational experiences might shape present anxieties is a focus in that therapeutic tradition.","Yes, exploring how past relational experiences might shape present anxieties is a focus in that therapeutic tradition.",3.04a,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_Anxiety_PsychoanalyticConcept,3.04b,1,user,"I feel this constant, vague sense of dread, like something bad is about to happen, but I don't know what.","I feel this constant, vague sense of dread, like something bad is about to happen, but I don't know what.",3.04b,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_Anxiety_PsychoanalyticConcept,3.04b,2,chatbot,A pervasive sense of dread without a specific focus sounds very unsettling. Some psychoanalytic ideas might explore whether this 'free-floating' anxiety could relate to unresolved internal conflicts or anxieties that are being kept out of conscious awareness through various defense mechanisms.,A pervasive sense of dread without a specific focus sounds very unsettling. Some psychoanalytic ideas might explore whether this 'free-floating' anxiety could relate to unresolved internal conflicts or anxieties that are being kept out of conscious awareness through various defense mechanisms.,3.04b,KEPT_exact_match,KEPT_exact_match
